,Year,Month,Day,Hour,Minute,Second,Bottom.depth..m.,Consecutive.Station.number,prDM..Pressure..Digiquartz..db.,depSM..Depth..salt.water..m.,t090C..Temperature..ITS.90..deg.C..,t190C..Temperature..2..ITS.90..deg.C..,c0S.m..Conductivity..S.m.,c1S.m..Conductivity..2..S.m..,v0..Voltage.0,v1..Voltage.1,v2..Voltage.2,v3..Voltage.3,v4..Voltage.4,v5..Voltage.5,v6..Voltage.6,v7..Voltage70,altM..Altimeter..m.,CStarAt0..Beam.Attenuation..WET.Labs.C.Star..1.m.,CStarTr0..Beam.Transmission..WET.Labs.C.Star,flECO.AFL..Fluorescence..WET.Labs.ECO.AFL.FL..mg.m.3.,sbox0Mm.Kg..Oxygen..SBE.43..umol.kg.,sbox1Mm.Kg..Oxygen..SBE.43..2..umol.kg..,par..PAR.Irradiance..Biospherical.Licor,latitude..Latitude..deg.,longitude..Longitude..deg.,sal00..Salinity..Practical..PSU.,sal11..Salinity..Practical..2..PSU.,sigma.t00..Density..sigma.t..kg.m.3.,sigma.t11..Density..2..sigma.t..kg.m.3..,flag..flag,project,C0mS.cm,C1mS.cm,HLY1702.CTD.Station,Cast,Bottle
1.064583333,2017,8,13,19,27,35,33,34,32,31.67,0.2321,0.232,2.67026,2.67036,2.6891,2.9149,0.0586,0.0717,3.1734,0,2.6326,1.5911,52.65,1.586,67.274,0.0638,367.192,367.825,3.428,71.9807,-162.54281,31.6532,31.6547,25.3947,25.3958,0,AMBON,NA,NA,NA,NA,NA
1.065277778,2017,8,13,22,36,47,41,35,0,1.979,4.7892,4.7885,3.011706,3.011902,2.6263,2.8518,0.041,0,4.4156,0,1.912,3.7051,38.24,0.264,93.616,0.0198,314.537,316.359,450.64,72.10996,-162.92215,31.3508,31.3537,24.8057,24.808,1,AMBON,NA,NA,NA,NA,NA
1.065972222,2017,8,13,22,36,47,41,35,1,1.979,4.7892,4.7885,3.011706,3.011902,2.6263,2.8518,0.041,0,4.4156,0,1.912,3.7051,38.24,0.264,93.616,0.0198,314.537,316.359,450.64,72.10996,-162.92215,31.3508,31.3537,24.8057,24.808,1,AMBON,NA,NA,NA,NA,NA
1.066666667,2017,8,13,22,36,47,41,35,2,1.979,4.7892,4.7885,3.011706,3.011902,2.6263,2.8518,0.041,0,4.4156,0,1.912,3.7051,38.24,0.264,93.616,0.0198,314.537,316.359,450.64,72.10996,-162.92215,31.3508,31.3537,24.8057,24.808,0,AMBON,NA,NA,NA,NA,NA
1.067361111,2017,8,13,22,36,47,41,35,3,2.969,4.7896,4.7893,3.01184,3.012034,2.6279,2.8462,0.0391,0,4.3991,0,1.8899,3.5044,37.8,0.279,93.267,0.0156,314.971,313.827,288.4,72.10994,-162.92218,31.3515,31.3541,24.8063,24.8082,0,AMBON,NA,NA,NA,NA,NA
1.068055556,2017,8,13,22,36,47,41,35,4,3.959,4.7914,4.7908,3.011997,3.012172,2.6276,2.8404,0.04,0,4.3893,0,1.8479,3.4652,36.96,0.288,93.059,0.0174,314.76,311.466,265.19,72.10994,-162.92218,31.3512,31.3537,24.8058,24.8077,0,AMBON,NA,NA,NA,NA,NA
1.06875,2017,8,13,22,36,47,41,35,5,4.949,4.7906,4.7904,3.011987,3.012217,2.626,2.8305,0.0396,0.0338,4.4021,0,1.7791,3.3742,35.58,0.276,93.329,0.0166,314.285,310.228,213.46,72.10994,-162.9222,31.3513,31.3541,24.806,24.8081,0,AMBON,NA,NA,NA,NA,NA
1.069444444,2017,8,13,22,36,47,41,35,6,5.939,4.7908,4.7902,3.012042,3.012243,2.6264,2.8278,0.0392,0.1937,4.3995,0,1.7432,3.3336,34.86,0.279,93.275,0.0154,314.683,311.015,195.42,72.10994,-162.9222,31.3513,31.3541,24.806,24.8081,0,AMBON,NA,NA,NA,NA,NA
1.070138889,2017,8,13,22,36,47,41,35,7,6.928,4.7896,4.7893,3.012035,3.01225,2.6253,2.825,0.0401,0.1909,4.4051,0,1.6823,3.2675,33.65,0.273,93.392,0.0177,314.346,311.475,167.47,72.10994,-162.92221,31.3518,31.3545,24.8065,24.8085,0,AMBON,NA,NA,NA,NA,NA
1.070833333,2017,8,13,22,36,47,41,35,8,7.918,4.7904,4.79,3.012126,3.012338,2.6251,2.8225,0.0396,0.1843,4.3984,0,1.6389,3.2278,32.78,0.28,93.252,0.0166,314.56,311.039,152.89,72.10994,-162.92222,31.3516,31.3544,24.8063,24.8083,0,AMBON,NA,NA,NA,NA,NA
1.071527778,2017,8,13,22,36,47,41,35,9,8.908,4.7587,4.7497,3.011021,3.010962,2.6252,2.8218,0.041,0.1814,4.4006,0,1.5911,3.2051,31.82,0.278,93.298,0.02,314.836,311.809,145.07,72.10994,-162.92222,31.3684,31.3762,24.8229,24.8298,0,AMBON,NA,NA,NA,NA,NA
1.072222222,2017,8,13,22,36,47,41,35,10,9.897,4.6854,4.6832,3.008569,3.008702,2.6245,2.8217,0.0417,0.1752,4.396,0,1.5359,3.1638,30.72,0.282,93.201,0.0219,315.165,312.509,131.98,72.10994,-162.92225,31.4091,31.4127,24.8628,24.8657,0,AMBON,NA,NA,NA,NA,NA
1.072916667,2017,8,13,22,36,47,41,35,11,10.887,4.6688,4.6683,3.00792,3.008117,2.6274,2.8249,0.0428,0.1047,4.389,0,1.4877,3.149,29.75,0.288,93.052,0.0246,316.464,314.612,127.54,72.10994,-162.92226,31.4167,31.4195,24.8705,24.8726,0,AMBON,NA,NA,NA,NA,NA
1.073611111,2017,8,13,22,36,47,41,35,12,11.877,4.6483,4.6483,3.008606,3.008773,2.6285,2.8264,0.0438,0.1676,4.3853,0,1.4533,3.0935,29.07,0.291,92.974,0.0267,316.648,314.673,112.21,72.10994,-162.92228,31.4437,31.4456,24.8941,24.8954,0,AMBON,NA,NA,NA,NA,NA
1.074305556,2017,8,13,22,36,47,41,35,13,12.866,4.649,4.6495,3.017171,3.017584,2.6401,2.8383,0.045,0.1164,4.392,0,1.3961,3.0745,27.92,0.285,93.117,0.0302,319.604,318.446,107.36,72.10994,-162.92231,31.5414,31.5457,24.9715,24.9746,0,AMBON,NA,NA,NA,NA,NA
1.075,2017,8,13,22,36,47,41,35,14,13.856,4.7512,4.7521,3.036858,3.037386,2.6453,2.8461,0.0462,0.0992,4.3897,0,1.3658,3.0354,27.31,0.287,93.067,0.0329,319.219,319.423,98.125,72.10994,-162.92232,31.6706,31.6758,25.0633,25.0671,0,AMBON,NA,NA,NA,NA,NA
1.075694444,2017,8,13,22,36,47,41,35,15,14.846,4.788,4.7889,3.041983,3.042455,2.6543,2.8553,0.0485,0.0975,4.3845,0,1.3085,3.0036,26.17,0.292,92.957,0.0392,319.444,318.106,91.174,72.10994,-162.92234,31.6941,31.6986,25.0781,25.0813,0,AMBON,NA,NA,NA,NA,NA
1.076388889,2017,8,13,22,36,47,41,35,16,15.835,4.8061,4.8051,3.045382,3.04552,2.6599,2.8601,0.0526,0.0995,4.3788,0,1.2654,2.9688,25.31,0.297,92.837,0.0487,319.529,316.125,84.184,72.10994,-162.92236,31.7154,31.718,25.093,25.0949,0,AMBON,NA,NA,NA,NA,NA
1.077083333,2017,8,13,22,36,47,41,35,17,16.825,4.7854,4.783,3.043729,3.04377,2.6613,2.8613,0.0557,0.1006,4.3729,0,1.1852,2.9283,23.7,0.303,92.712,0.0565,319.666,316.765,76.652,72.10994,-162.92238,31.7157,31.7184,25.0955,25.0976,0,AMBON,NA,NA,NA,NA,NA
1.077777778,2017,8,13,22,36,47,41,35,18,17.815,4.7542,4.7539,3.041107,3.041329,2.6624,2.8639,0.0598,0.1053,4.3672,0,1.1267,2.8977,22.53,0.308,92.589,0.0668,320.076,318.286,71.431,72.10994,-162.92238,31.7148,31.7177,25.0981,25.1001,0,AMBON,NA,NA,NA,NA,NA
1.078472222,2017,8,13,22,36,47,41,35,19,18.805,4.7487,4.7482,3.040892,3.041107,2.6645,2.867,0.0611,0.1048,4.3799,0,1.0875,2.8596,21.75,0.296,92.861,0.07,320.896,319.326,65.411,72.10994,-162.92239,31.7171,31.72,25.1005,25.1026,0,AMBON,NA,NA,NA,NA,NA
1.079166667,2017,8,13,22,36,47,41,35,20,19.794,4.7552,4.7551,3.041783,3.042056,2.6657,2.8705,0.0609,0.1074,4.38,0,1.0371,2.8197,20.74,0.296,92.862,0.0698,320.842,319.663,59.682,72.10994,-162.92242,31.7206,31.7239,25.1026,25.1049,0,AMBON,NA,NA,NA,NA,NA
1.079861111,2017,8,13,22,36,47,41,35,21,20.784,4.7664,4.7658,3.042946,3.043148,2.667,2.8755,0.0629,0.1126,4.3851,0,0.99,2.7891,19.8,0.291,92.971,0.0748,320.754,320.171,55.605,72.10994,-162.92244,31.7228,31.7257,25.1031,25.1052,0,AMBON,NA,NA,NA,NA,NA
1.080555556,2017,8,13,22,36,47,41,35,22,21.773,4.7707,4.7697,3.043544,3.043693,2.6672,2.8753,0.0648,0.1035,4.3867,0,0.9524,2.746,19.05,0.29,93.003,0.0792,320.826,319.703,50.363,72.10994,-162.92244,31.7251,31.7278,25.1045,25.1064,0,AMBON,NA,NA,NA,NA,NA
1.08125,2017,8,13,22,36,47,41,35,23,22.763,4.7941,4.7934,3.045871,3.046082,2.6647,2.8716,0.0635,0.1049,4.3871,0,0.8882,2.7087,17.76,0.29,93.013,0.0761,319.802,317.317,46.172,72.10994,-162.92248,31.7291,31.7322,25.1052,25.1074,0,AMBON,NA,NA,NA,NA,NA
1.081944444,2017,8,13,22,36,47,41,35,24,23.753,4.7968,4.7966,3.046198,3.046429,2.6636,2.8712,0.0654,0.1142,4.3859,0,0.8484,2.6714,16.97,0.291,92.987,0.081,319.763,317.689,42.396,72.10994,-162.9225,31.7297,31.7326,25.1054,25.1075,0,AMBON,NA,NA,NA,NA,NA
1.082638889,2017,8,13,22,36,47,41,35,25,24.742,4.8008,4.8003,3.046673,3.046874,2.6612,2.8694,0.0658,0.094,4.3854,0,0.7747,2.6271,15.49,0.291,92.975,0.0822,319.428,317.699,38.244,72.10994,-162.92251,31.7308,31.7337,25.1059,25.1079,0,AMBON,NA,NA,NA,NA,NA
1.083333333,2017,8,13,22,36,47,41,35,26,25.732,4.8053,4.8049,3.047484,3.047688,2.6584,2.8679,0.0666,0.0976,4.3901,0,0.733,2.5946,14.66,0.287,93.076,0.0839,318.773,317.62,35.504,72.10994,-162.92253,31.7354,31.7381,25.1091,25.1109,0,AMBON,NA,NA,NA,NA,NA
1.084027778,2017,8,13,22,36,47,41,35,27,26.722,4.5894,4.5836,3.030275,3.029584,2.6556,2.8683,0.0683,0.1044,4.3803,0,0.6724,2.552,13.45,0.296,92.868,0.088,320.09,319.758,32.158,72.10994,-162.92255,31.7429,31.7404,25.1376,25.1357,0,AMBON,NA,NA,NA,NA,NA
1.084722222,2017,8,13,22,36,47,41,35,28,27.711,3.3405,3.3697,2.925267,2.924419,2.651,2.867,0.071,0.119,4.3746,0,0.6354,2.5167,12.71,0.301,92.746,0.0952,330.466,331.328,29.66,72.10994,-162.92256,31.7152,31.6765,25.2348,25.1987,0,AMBON,NA,NA,NA,NA,NA
1.085416667,2017,8,13,22,36,47,41,35,29,28.701,1.1633,1.1888,2.75914,2.758703,2.5864,2.8798,0.0789,0.1154,4.3573,0,0.5805,2.4743,11.61,0.317,92.38,0.1161,333.116,369.406,26.88,72.10994,-162.92258,31.8441,31.8123,25.4987,25.4706,0,AMBON,NA,NA,NA,NA,NA
1.086111111,2017,8,13,22,36,47,41,35,30,29.691,-0.0131,0.0039,2.684732,2.685902,2.5141,2.8488,0.0772,0.1101,4.2037,0,0.5383,2.4318,10.77,0.461,89.122,0.1106,326.172,342.361,24.385,72.10993,-162.92258,32.0993,32.0968,25.7656,25.7625,0,AMBON,NA,NA,NA,NA,NA
1.086805556,2017,8,13,22,36,47,41,35,31,30.68,-0.1401,-0.1412,2.682198,2.682893,2.4546,2.7243,0.061,0.1356,3.6982,0,0.4674,2.3355,9.35,0.979,78.404,0.0694,324.39,301.839,19.574,72.10992,-162.92261,32.199,32.2093,25.8516,25.86,0,AMBON,NA,NA,NA,NA,NA
1.0875,2017,8,13,22,36,47,41,35,32,31.67,-0.1151,-0.1154,2.690588,2.690982,2.4518,2.6616,0.0518,0.1192,3.1383,0,0.405,2.2011,8.1,1.643,66.531,0.0471,330.284,313.271,14.415,72.10992,-162.92262,32.2829,32.2883,25.9183,25.9226,0,AMBON,NA,NA,NA,NA,NA
1.088194444,2017,8,13,22,36,47,41,35,33,32.659,-0.0622,-0.0622,2.699259,2.699497,2.4432,2.6354,0.056,0.1532,2.6535,0,0.3496,2.04,6.99,2.301,56.25,0.0574,324.729,322.258,9.873,72.10992,-162.92264,32.3407,32.3438,25.9626,25.9651,0,AMBON,NA,NA,NA,NA,NA
1.088888889,2017,8,13,22,36,47,41,35,34,33.649,0.0253,0.0238,2.709316,2.70936,2.4283,2.6228,0.0601,0.1058,2.5631,0,0.3006,1.8713,6.01,2.442,54.333,0.0676,320.849,319.686,6.727,72.10992,-162.92265,32.3799,32.3821,25.9903,25.992,0,AMBON,NA,NA,NA,NA,NA
1.089583333,2017,8,13,22,36,47,41,35,35,34.638,0.0887,0.0876,2.715994,2.716065,2.396,2.5881,0.058,0.146,2.4261,0,0.2476,1.6711,4.95,2.661,51.427,0.0626,315.301,313.919,4.181,72.10992,-162.92271,32.4001,32.4021,26.0036,26.0053,0,AMBON,NA,NA,NA,NA,NA
1.090277778,2017,8,13,22,36,47,41,35,36,35.629,0.1264,0.1236,2.719632,2.719514,2.3629,2.5471,0.0575,0.1513,2.2734,0,0.1931,1.4409,3.86,2.916,48.188,0.0607,313.612,313.877,2.155,72.10988,-162.92285,32.4073,32.4088,26.0076,26.0089,0,AMBON,NA,NA,NA,NA,NA
1.090972222,2017,8,14,2,40,5,41,36,0,1.98,5.1064,5.1045,3.045884,3.046044,2.6172,2.8238,0.0412,0,4.422,0,1.9195,3.6296,38.39,0.258,93.75,0.0203,310.186,311.131,375.58,72.23899,-163.31745,31.4431,31.4467,24.845,24.848,1,AMBON,NA,NA,NA,NA,NA
1.091666667,2017,8,14,2,40,5,41,36,1,1.98,5.1064,5.1045,3.045884,3.046044,2.6172,2.8238,0.0412,0,4.422,0,1.9195,3.6296,38.39,0.258,93.75,0.0203,310.186,311.131,375.58,72.23899,-163.31745,31.4431,31.4467,24.845,24.848,1,AMBON,NA,NA,NA,NA,NA
1.092361111,2017,8,14,2,40,5,41,36,2,1.98,5.1064,5.1045,3.045884,3.046044,2.6172,2.8238,0.0412,0,4.422,0,1.9195,3.6296,38.39,0.258,93.75,0.0203,310.186,311.131,375.58,72.23899,-163.31745,31.4431,31.4467,24.845,24.848,0,AMBON,NA,NA,NA,NA,NA
1.093055556,2017,8,14,2,40,5,41,36,3,2.969,5.1064,5.1051,3.045973,3.046157,2.6179,2.8227,0.0391,0,4.4094,0,1.9034,3.4768,38.07,0.27,93.485,0.0154,310.587,309.135,272.6,72.23901,-163.31752,31.4435,31.4469,24.8454,24.848,0,AMBON,NA,NA,NA,NA,NA
1.09375,2017,8,14,2,40,5,41,36,4,3.959,5.1066,5.1065,3.046063,3.046275,2.618,2.8222,0.0389,0,4.4064,0,1.8577,3.4052,37.15,0.272,93.42,0.0146,310.692,309.379,230.62,72.239,-163.31754,31.4439,31.4464,24.8457,24.8475,0,AMBON,NA,NA,NA,NA,NA
1.094444444,2017,8,14,2,40,5,41,36,5,4.949,5.1077,5.1074,3.046125,3.046333,2.6194,2.8261,0.0397,0.0487,4.3933,0,1.8109,3.3575,36.22,0.284,93.144,0.0167,311.126,310.861,206.94,72.23901,-163.31758,31.4431,31.4457,24.8449,24.8469,0,AMBON,NA,NA,NA,NA,NA
1.095138889,2017,8,14,2,40,5,41,36,6,5.938,5.1028,5.1026,3.046156,3.046364,2.6194,2.8284,0.0392,0.1834,4.3935,0,1.7544,3.2751,35.09,0.284,93.147,0.0154,310.951,310.589,170.63,72.23902,-163.3176,31.4476,31.4501,24.849,24.8509,0,AMBON,NA,NA,NA,NA,NA
1.095833333,2017,8,14,2,40,5,41,36,7,6.928,5.1003,5.0997,3.04622,3.046398,2.6199,2.83,0.0404,0.1798,4.4025,0,1.7123,3.2439,34.24,0.276,93.338,0.0184,311.115,310.618,158.6,72.23901,-163.3176,31.4502,31.4528,24.8514,24.8533,0,AMBON,NA,NA,NA,NA,NA
1.096527778,2017,8,14,2,40,5,41,36,8,7.918,5.1017,5.1011,3.04645,3.046591,2.6191,2.8319,0.041,0.1713,4.4112,0,1.6587,3.1969,33.17,0.268,93.522,0.02,310.913,311.05,142.41,72.23902,-163.31762,31.451,31.4532,24.8518,24.8535,0,AMBON,NA,NA,NA,NA,NA
1.097222222,2017,8,14,2,40,5,41,36,9,8.908,5.1033,5.1032,3.047344,3.047664,2.6192,2.834,0.0424,0.157,4.4174,0,1.6158,3.1613,32.32,0.262,93.653,0.0236,311.068,311.221,131.26,72.23902,-163.31766,31.4592,31.4629,24.8582,24.8609,0,AMBON,NA,NA,NA,NA,NA
1.097916667,2017,8,14,2,40,5,41,36,10,9.897,5.1096,5.1078,3.04917,3.049027,2.6194,2.834,0.0421,0.0975,4.4193,0,1.5601,3.1184,31.2,0.261,93.694,0.0227,311.058,310.814,118.84,72.23901,-163.31766,31.4737,31.4737,24.869,24.8689,0,AMBON,NA,NA,NA,NA,NA
1.098611111,2017,8,14,2,40,5,41,36,11,10.887,5.1249,5.1203,3.052028,3.051428,2.6213,2.8328,0.0427,0.0947,4.4201,0,1.5111,3.0848,30.22,0.26,93.712,0.0242,311.555,310.221,110,72.239,-163.31768,31.4914,31.4888,24.8813,24.8795,0,AMBON,NA,NA,NA,NA,NA
1.099305556,2017,8,14,2,40,5,41,36,12,11.877,5.224,5.212,3.064627,3.063131,2.6231,2.8341,0.0431,0.0932,4.4131,0,1.4572,3.0608,29.14,0.266,93.563,0.0252,310.874,310.37,103.99,72.239,-163.31772,31.5409,31.5351,24.9097,24.9062,0,AMBON,NA,NA,NA,NA,NA
1.1,2017,8,14,2,40,5,41,36,13,12.866,5.3635,5.3649,3.086528,3.087373,2.6267,2.8367,0.0448,0.0931,4.399,0,1.4107,3.0249,28.21,0.279,93.264,0.0293,310.388,309.416,95.811,72.239,-163.31772,31.6574,31.6657,24.9863,24.9925,0,AMBON,NA,NA,NA,NA,NA
1.100694444,2017,8,14,2,40,5,41,36,14,13.856,5.4285,5.4318,3.09604,3.096551,2.6308,2.8449,0.045,0.0948,4.4158,0,1.3531,2.9879,27.06,0.264,93.621,0.0299,310.423,311.581,87.911,72.239,-163.31774,31.7034,31.706,25.0154,25.0168,0,AMBON,NA,NA,NA,NA,NA
1.101388889,2017,8,14,2,40,5,41,36,15,14.846,5.345,5.3448,3.090062,3.090341,2.6322,2.8445,0.045,0.0967,4.4285,0,1.3064,2.9617,26.13,0.252,93.89,0.03,310.653,309.471,82.801,72.239,-163.31777,31.7141,31.7174,25.0333,25.0356,0,AMBON,NA,NA,NA,NA,NA
1.102083333,2017,8,14,2,40,5,41,36,16,15.835,5.5811,5.5702,3.11291,3.112494,2.6376,2.8472,0.0469,0.0949,4.4272,0,1.2596,2.9192,25.19,0.253,93.861,0.0348,310.505,309.176,75.079,72.23899,-163.31778,31.749,31.7545,25.0341,25.0394,0,AMBON,NA,NA,NA,NA,NA
1.102777778,2017,8,14,2,40,5,41,36,17,16.825,5.6274,5.5995,3.117128,3.11467,2.6399,2.8536,0.0461,0.0987,4.4296,0,1.2007,2.8891,24.01,0.251,93.913,0.0327,309.602,310.318,70.006,72.23898,-163.31778,31.7523,31.7509,25.0314,25.0331,0,AMBON,NA,NA,NA,NA,NA
1.103472222,2017,8,14,2,40,5,41,36,18,17.815,5.7573,5.7541,3.130429,3.130508,2.6358,2.8517,0.0458,0.0999,4.4434,0,1.1636,2.8521,23.27,0.239,94.205,0.032,307.117,306.789,64.31,72.23898,-163.31778,31.779,31.7829,25.0374,25.0405,0,AMBON,NA,NA,NA,NA,NA
1.104166667,2017,8,14,2,40,5,41,36,19,18.805,5.7488,5.7548,3.129619,3.130334,2.6341,2.8513,0.0455,0.1052,4.4431,0,1.1078,2.8156,22.16,0.239,94.199,0.0314,307.677,307.796,59.1,72.23898,-163.31783,31.7774,31.7798,25.0371,25.038,0,AMBON,NA,NA,NA,NA,NA
1.104861111,2017,8,14,2,40,5,41,36,20,19.794,5.6678,5.6604,3.121442,3.120917,2.63,2.8452,0.0474,0.0995,4.4423,0,1.0654,2.7895,21.31,0.24,94.183,0.0359,307.389,306.062,55.658,72.23898,-163.31786,31.7614,31.7624,25.0339,25.0352,0,AMBON,NA,NA,NA,NA,NA
1.105555556,2017,8,14,2,40,5,41,36,21,20.784,5.5907,5.585,3.114901,3.114688,2.6289,2.8415,0.0471,0.0996,4.4411,0,1.0108,2.747,20.22,0.241,94.157,0.0353,308.32,306.645,50.486,72.23899,-163.31786,31.7599,31.763,25.0416,25.0444,0,AMBON,NA,NA,NA,NA,NA
1.10625,2017,8,14,2,40,5,41,36,22,21.774,5.583,5.58,3.114162,3.114191,2.63,2.8431,0.0468,0.0975,4.4334,0,0.9578,2.7131,19.16,0.248,93.993,0.0346,309.338,309.722,46.661,72.23898,-163.31789,31.7584,31.7616,25.0413,25.0438,0,AMBON,NA,NA,NA,NA,NA
1.106944444,2017,8,14,2,40,5,41,36,23,22.763,5.5505,5.5517,3.111311,3.111708,2.6283,2.8453,0.0478,0.1116,4.4308,0,0.9046,2.6743,18.09,0.25,93.938,0.0372,308.442,309.407,42.664,72.239,-163.31792,31.7565,31.7597,25.0436,25.0457,0,AMBON,NA,NA,NA,NA,NA
1.107638889,2017,8,14,2,40,5,41,36,24,23.753,5.5477,5.5473,3.111137,3.111375,2.63,2.8477,0.0494,0.1121,4.4312,0,0.8569,2.6396,17.14,0.25,93.947,0.041,309.351,309.861,39.388,72.239,-163.31792,31.7567,31.7597,25.0441,25.0461,0,AMBON,NA,NA,NA,NA,NA
1.108333333,2017,8,14,2,40,5,41,36,25,24.742,5.5538,5.5542,3.111917,3.112225,2.6314,2.8494,0.0505,0.1138,4.4256,0,0.8011,2.6031,16.02,0.255,93.827,0.0437,309.368,309.757,36.19,72.23898,-163.31795,31.7592,31.7623,25.0454,25.0474,0,AMBON,NA,NA,NA,NA,NA
1.109027778,2017,8,14,2,40,5,41,36,26,25.732,5.5584,5.5573,3.11272,3.112874,2.6314,2.8496,0.0535,0.1154,4.4175,0,0.7568,2.5709,15.14,0.262,93.656,0.0514,309.219,309.281,33.618,72.23898,-163.31796,31.7635,31.7662,25.0482,25.0501,0,AMBON,NA,NA,NA,NA,NA
1.109722222,2017,8,14,2,40,5,41,36,27,26.721,5.0052,4.9127,3.067754,3.06119,2.6251,2.8446,0.0547,0.1132,4.4052,0,0.7027,2.5307,14.05,0.273,93.396,0.0544,311.617,312.327,30.635,72.23898,-163.31796,31.7762,31.7892,25.12,25.1381,0,AMBON,NA,NA,NA,NA,NA
1.110416667,2017,8,14,2,40,5,41,36,28,27.711,2.211,2.0791,2.856354,2.847174,2.5815,2.8308,0.0628,0.1244,4.3762,0,0.6528,2.4943,13.06,0.3,92.78,0.0744,319.747,330.259,28.159,72.23898,-163.31799,31.998,32.018,25.5519,25.5743,0,AMBON,NA,NA,NA,NA,NA
1.111111111,2017,8,14,2,40,5,41,36,29,28.701,1.0113,1.002,2.768361,2.768254,2.5838,2.9188,0.071,0.118,4.3259,0,0.6043,2.4425,12.09,0.346,91.714,0.0948,340.568,397.266,25.002,72.23898,-163.31801,32.1176,32.1258,25.7275,25.7341,0,AMBON,NA,NA,NA,NA,NA
1.111805556,2017,8,14,2,40,5,41,36,30,29.69,1.093,1.0981,2.782026,2.782316,2.7074,2.9758,0.0841,0.1306,4.296,0,0.539,2.3728,10.78,0.374,91.079,0.1278,380.457,378.377,21.285,72.23896,-163.31804,32.2073,32.2057,25.7947,25.793,0,AMBON,NA,NA,NA,NA,NA
1.1125,2017,8,14,2,40,5,41,36,31,30.68,1.1682,1.1638,2.79273,2.79288,2.786,2.988,0.1104,0.1362,4.2228,0,0.4745,2.2971,9.49,0.444,89.527,0.1926,381.782,373.21,17.889,72.23896,-163.31805,32.2654,32.2719,25.8368,25.8422,0,AMBON,NA,NA,NA,NA,NA
1.113194444,2017,8,14,2,40,5,41,36,32,31.67,1.2222,1.2264,2.80291,2.803787,2.7371,2.9635,0.236,0.154,3.7779,0,0.4173,2.2001,8.35,0.887,80.093,0.5072,352.79,350.2,14.295,72.23896,-163.3181,32.3383,32.3451,25.892,25.8969,0,AMBON,NA,NA,NA,NA,NA
1.113888889,2017,8,14,2,40,5,41,36,33,32.659,2.0068,2.0719,2.885608,2.8897,2.6873,2.9272,0.2932,0.1323,3.7405,0,0.3665,2.0631,7.33,0.932,79.301,0.6501,337.343,339.172,10.402,72.23896,-163.31813,32.5685,32.5525,26.0236,26.0055,0,AMBON,NA,NA,NA,NA,NA
1.114583333,2017,8,14,2,40,5,41,36,34,33.649,2.3432,2.3264,2.92109,2.919667,2.4485,2.7223,0.1474,0.1288,3.1825,0,0.3161,1.9612,6.32,1.573,67.467,0.2858,272.833,258.834,8.174,72.23896,-163.31816,32.6631,32.6627,26.0739,26.0749,0,AMBON,NA,NA,NA,NA,NA
1.115277778,2017,8,14,2,40,5,41,36,35,34.638,2.3252,2.3222,2.918993,2.918763,2.3051,2.5308,0.0945,0.1418,2.9668,0,0.2635,1.829,5.27,1.857,62.893,0.1541,271.656,262.431,6.06,72.23898,-163.31822,32.6549,32.6551,26.0688,26.069,0,AMBON,NA,NA,NA,NA,NA
1.115972222,2017,8,14,2,40,5,41,36,36,35.628,2.335,2.3347,2.91907,2.919222,2.2159,2.3681,0.0848,0.1551,2.8419,0,0.213,1.6348,4.26,2.025,60.245,0.1285,277.793,284.321,3.619,72.23895,-163.31855,32.6453,32.6474,26.0603,26.0619,0,AMBON,NA,NA,NA,NA,NA
1.116666667,2017,8,14,5,34,27,45,37,0,1.979,6.1747,6.1741,3.16587,3.166141,2.6077,2.8152,0.0551,0.1144,4.3959,0,2.139,3.1099,42.78,0.282,93.2,0.0557,300.348,299.141,115.28,72.3647,-163.72276,31.7907,31.7943,24.9965,24.9992,1,AMBON,NA,NA,NA,NA,NA
1.117361111,2017,8,14,5,34,27,45,37,1,1.979,6.1747,6.1741,3.16587,3.166141,2.6077,2.8152,0.0551,0.1144,4.3959,0,2.139,3.1099,42.78,0.282,93.2,0.0557,300.348,299.141,115.28,72.3647,-163.72276,31.7907,31.7943,24.9965,24.9992,1,AMBON,NA,NA,NA,NA,NA
1.118055556,2017,8,14,5,34,27,45,37,2,1.979,6.1747,6.1741,3.16587,3.166141,2.6077,2.8152,0.0551,0.1144,4.3959,0,2.139,3.1099,42.78,0.282,93.2,0.0557,300.348,299.141,115.28,72.3647,-163.72276,31.7907,31.7943,24.9965,24.9992,0,AMBON,NA,NA,NA,NA,NA
1.11875,2017,8,14,5,34,27,45,37,3,2.969,6.1739,6.1735,3.165947,3.166196,2.6087,2.8175,0.0582,0.1158,4.37,0,2.1217,2.9959,42.43,0.305,92.65,0.0625,300.447,299.128,89.684,72.3647,-163.72284,31.7918,31.7949,24.9975,24.9998,0,AMBON,NA,NA,NA,NA,NA
1.119444444,2017,8,14,5,34,27,45,37,4,3.959,6.1729,6.173,3.165929,3.166195,2.6086,2.8191,0.0572,0.1162,4.3628,0,2.0984,2.8834,41.97,0.312,92.497,0.0605,300.376,299.669,69.4,72.3647,-163.72288,31.792,31.7949,24.9978,24.9998,0,AMBON,NA,NA,NA,NA,NA
