%Station,Niskin,Year,Month,Day,Hour,Minute,Second,Latitude(S),Longitude(W),BottomDepth(m),Depth(m),Pressure(dbar),T090(degC),T190(degC),C0(S/m),C1(S/m),V0(V),V1(V),V2(V),V3(V),V4(V),V5(V),V6(V),V7(V),FlECO-AFL(mg/m^3),SbOx(umol/kg),Par(uEinsteins/m2/sec),Alt(m),CStarAt(1/m),CStarTr(%),Sal00,Sal11,Sigma-t00,Sigma-t11,CHLDepth,CHL(ug/l),Phaeo(ug/l),NUTBottleID,PO4(uM),Sil(uM),NO3(uM),NO2(uM),NH4(uM)
67,17,2017,6,18,18,33,31,68.9478,-166.9098,47,20.13,20.33,0.49,0.493,2.711888,2.712344,0.0012,4.1935,1.3132,3.2901,1.6642,2.8556,1.3623,0.0373,0.5826,378.369,15.8,27.24,0.4336,89.727,31.935,31.937,25.609,25.611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,18,2017,6,18,18,33,39,68.9478,-166.9098,47,20.02,20.22,0.481,0.482,2.711244,2.711321,0.0011,4.1963,1.3802,3.2902,1.6729,2.8571,1.3685,0.0418,0.6915,378.538,16.13,27.37,0.4309,89.7873,31.936,31.936,25.61,25.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,19,2017,6,18,18,33,45,68.9478,-166.9098,47,20.09,20.29,0.481,0.49,2.711192,2.711961,0.0012,4.1881,1.3126,3.29,1.6697,2.8547,1.3616,0.0415,0.6831,378.07,16.01,27.23,0.4387,89.6134,31.935,31.936,25.61,25.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,20,2017,6,18,18,33,50,68.9478,-166.9098,47,20.06,20.26,0.472,0.479,2.710435,2.711229,0.0011,4.1796,1.3125,3.29,1.6719,2.8525,1.3639,0.0392,0.6293,377.875,16.09,27.28,0.4468,89.431,31.935,31.938,25.61,25.612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,21,2017,6,18,18,33,56,68.9478,-166.9098,47,20.05,20.26,0.501,0.492,2.712607,2.712206,0.0012,4.201,1.381,3.2902,1.6725,2.8554,1.369,0.0375,0.5874,378.368,16.11,27.38,0.4263,89.8897,31.933,31.937,25.607,25.611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,22,2017,6,18,18,34,2,68.9478,-166.9098,47,20.09,20.3,0.482,0.502,2.711224,2.713011,0.0011,4.1899,1.3115,3.2902,1.6695,2.8567,1.3643,0.0419,0.6951,378.613,16,27.29,0.437,89.6508,31.934,31.937,25.609,25.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,23,2017,6,18,18,34,10,68.9478,-166.9098,47,20.05,20.25,0.523,0.497,2.714401,2.712872,0.001,4.1897,1.3713,3.2902,1.6716,2.8554,1.3634,0.0401,0.6502,378.145,16.08,27.27,0.4372,89.6465,31.933,31.94,25.605,25.613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,1,2017,6,18,18,55,43,68.94786,-166.91036,47,43.01,43.45,0.942,0.942,2.758635,2.758762,0.4558,4.0348,1.3853,3.2902,0.3289,2.7461,0.7879,0.0467,0.8081,356.862,0.26,15.76,0.5879,86.332,32.057,32.059,25.682,25.684,41,0.78,0.78,198,0.85,3,0.6,0.03,2.39
68,2,2017,6,18,18,55,50,68.94786,-166.91038,47,42.98,43.42,0.941,0.942,2.758518,2.758732,0.3879,4.026,1.3155,3.2902,0.3319,2.7457,0.7271,0.0518,0.9301,356.844,0.27,14.54,0.5966,86.1438,32.056,32.059,25.682,25.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,3,2017,6,18,18,55,56,68.94786,-166.91038,47,43,43.44,0.943,0.942,2.758739,2.758775,0.406,4.0357,1.3157,3.2904,0.3329,2.7456,0.1969,0.0496,0.8787,356.781,0.27,3.94,0.587,86.3507,32.057,32.059,25.682,25.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,4,2017,6,18,18,57,40,68.94786,-166.91044,47,30.21,30.52,0.672,0.7,2.731357,2.734056,0.1282,4.1979,1.3824,3.2901,0.9941,2.8392,1.7454,0.0453,0.7752,374.068,2.99,34.91,0.4293,89.823,31.992,31.998,25.646,25.649,30,0.55,0.68,199,0.843,3.3,0.7,0.03,1.97
68,5,2017,6,18,18,57,45,68.94786,-166.91044,47,30.19,30.5,0.684,0.704,2.732372,2.734165,0.1191,4.1986,1.3165,3.2903,0.9928,2.8404,0.8495,0.0417,0.6891,374.078,2.98,16.99,0.4287,89.8374,31.993,31.995,25.646,25.646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,6,2017,6,18,18,59,30,68.94786,-166.9105,47,20.02,20.22,0.33,0.331,2.699174,2.699472,0.1432,4.1703,1.3168,3.2902,1.7916,2.8581,1.3669,0.0455,0.78,380.354,21.35,27.34,0.4557,89.2327,31.935,31.938,25.617,25.619,20,0.77,0.68,200,0.806,4.1,0.9,0.03,1.34
68,7,2017,6,18,18,59,38,68.94787,-166.91052,47,20.05,20.25,0.336,0.335,2.699675,2.699754,0.1345,4.1821,1.3169,3.2903,1.7886,2.8606,1.3696,0.0455,0.7806,380.936,21.21,27.39,0.4445,89.4833,31.935,31.938,25.617,25.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,8,2017,6,18,19,0,2,68.94788,-166.91052,47,20,20.2,0.333,0.331,2.699387,2.699469,0.1456,4.1721,1.3154,3.2903,1.7968,2.8596,1.3719,0.0441,0.7465,380.665,21.62,27.44,0.454,89.2711,31.935,31.938,25.617,25.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,9,2017,6,18,19,0,12,68.94788,-166.91054,47,20.02,20.23,0.329,0.329,2.699057,2.699242,0.1433,4.1781,1.3186,3.2901,1.7963,2.8579,1.3503,0.0507,0.9044,380.339,21.59,27,0.4483,89.3985,31.936,31.938,25.617,25.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,10,2017,6,18,19,0,20,68.94788,-166.91054,47,20.02,20.23,0.328,0.328,2.699021,2.699218,0.1491,4.1743,1.3144,3.29,1.8,2.8575,1.3676,0.0501,0.8901,380.464,21.78,27.35,0.4518,89.3185,31.935,31.938,25.617,25.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,11,2017,6,18,19,0,28,68.94788,-166.91054,47,20,20.21,0.327,0.327,2.698946,2.699131,0.1645,4.1671,1.3807,3.2901,1.8001,2.8603,1.3698,0.0536,0.9756,381.086,21.78,27.39,0.4588,89.1633,31.936,31.938,25.618,25.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,12,2017,6,18,19,0,39,68.94788,-166.91056,47,20.03,20.24,0.326,0.326,2.69886,2.699057,0.1575,4.1736,1.3821,3.2901,1.7972,2.8583,1.3679,0.0758,1.5061,380.815,21.64,27.36,0.4526,89.3015,31.936,31.938,25.618,25.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,13,2017,6,18,19,2,30,68.94788,-166.91062,47,13.72,13.86,0.906,1.004,2.73904,2.742494,0.0797,4.1898,1.3105,3.2903,2.3689,2.8947,1.6969,0.043,0.7208,382.848,82.05,33.94,0.4371,89.6497,31.859,31.803,25.526,25.475,14,0.6,0.49,201,0.788,5.3,0.7,0.03,1.05
68,14,2017,6,18,19,2,38,68.94788,-166.91062,47,13.74,13.88,0.812,0.826,2.732389,2.733137,0.0656,4.1843,1.3109,3.2902,2.3646,2.9074,1.6927,0.044,0.7423,383.23,81.24,33.85,0.4423,89.5319,31.871,31.866,25.54,25.536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,15,2017,6,18,19,4,23,68.94788,-166.91068,47,7.88,7.96,2.336,2.27,2.776309,2.776096,0.062,4.168,1.327,3.2903,2.9327,2.8134,1.9908,0.0283,0.368,355.6,301.87,39.81,0.4579,89.1831,30.902,30.964,24.666,24.72,8,0.47,0.38,202,0.734,5.2,0.4,0.02,0.63
68,16,2017,6,18,19,4,30,68.94788,-166.9107,47,7.88,7.96,2.296,2.319,2.776491,2.775915,0.0428,4.1502,1.3123,3.2902,2.9381,2.7887,2.0026,0.0292,0.3877,348.69,305.66,40.05,0.475,88.8023,30.943,30.914,24.702,24.677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,17,2017,6,18,19,6,14,68.94788,-166.91074,47,4.84,4.89,2.621,2.618,2.774478,2.77425,0.051,4.1468,1.382,3.2903,3.2627,2.7656,2.1513,0.025,0.2885,346.103,646.14,43.02,0.4784,88.7282,30.607,30.607,24.41,24.41,5,0.43,0.27,203,0.675,5.4,0.2,0.01,0.37
68,18,2017,6,18,19,6,28,68.94788,-166.91072,47,4.83,4.88,2.617,2.621,2.775033,2.776774,0.0409,4.1555,1.3807,3.2902,3.2536,2.7684,2.1581,0.0241,0.2669,346.494,632.99,43.16,0.4699,88.9148,30.617,30.635,24.418,24.432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,19,2017,6,18,19,6,35,68.94788,-166.91072,47,4.78,4.83,2.627,2.628,2.779412,2.781021,0.0334,4.1606,1.3801,3.2904,3.2617,2.7736,2.151,0.0244,0.2741,347.364,644.46,43.02,0.465,89.0247,30.662,30.679,24.453,24.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,20,2017,6,18,19,6,42,68.94788,-166.91072,47,4.84,4.89,2.618,2.608,2.776304,2.773106,0.0464,4.1539,1.3144,3.2902,3.2574,2.7762,2.1489,0.0251,0.2902,347.558,638.07,42.98,0.4715,88.8807,30.632,30.602,24.43,24.407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,21,2017,6,18,19,6,52,68.94788,-166.9107,47,4.8,4.84,2.618,2.621,2.775942,2.776021,0.0705,4.149,1.3495,3.2902,3.2578,2.7704,2.1491,0.0273,0.3423,346.355,639.08,42.98,0.4762,88.7762,30.627,30.626,24.426,24.424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,22,2017,6,18,19,8,34,68.94788,-166.91064,47,2.99,3.02,2.639,2.639,2.779685,2.77994,0.0461,4.1426,1.3413,3.2902,3.4263,2.7737,2.2433,0.0243,0.2723,347.235,942.44,44.87,0.4825,88.638,30.654,30.657,24.445,24.448,0,0.39,0.28,204,0.654,5.3,0.1,0,0.32
68,23,2017,6,18,19,8,43,68.94788,-166.91064,47,3.05,3.08,2.627,2.627,2.77538,2.775621,0.058,4.1371,1.3139,3.2903,3.4197,2.7727,2.2399,0.0244,0.2747,346.854,928.71,44.8,0.4877,88.5212,30.613,30.616,24.414,24.416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,24,2017,6,18,19,8,52,68.94788,-166.91062,47,3,3.03,2.636,2.638,2.776834,2.777314,0.0499,4.1262,1.3115,3.2905,3.4086,2.7698,2.2404,0.025,0.289,346.37,904.66,44.81,0.4984,88.2871,30.622,30.626,24.42,24.424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,1,2017,6,19,8,0,34,68.89856,-166.41962,31,28.13,28.42,0.386,0.385,2.684685,2.684693,0.3214,4.217,1.3103,3.2906,0.2948,2.8801,4.1532,0.0355,0.5402,384.591,0.2,83.07,0.4112,90.2305,31.684,31.685,25.412,25.413,28,0.32,0.56,205,0.807,6.3,0.1,0.01,0.94
70,2,2017,6,19,8,2,43,68.89856,-166.4196,31,19.78,19.98,0.929,0.929,2.71334,2.713419,0.2247,4.2167,1.3127,3.2905,0.6116,2.9469,0.6125,0.048,0.8399,389.491,0.95,12.25,0.4115,90.2251,31.504,31.505,25.239,25.239,20,0.52,0.33,206,0.785,6.2,0.1,0.01,0.78
70,3,2017,6,19,8,4,29,68.89858,-166.41962,31,10.01,10.11,1.836,1.847,2.738276,2.738796,3.7887,3.4111,1.3791,3.2905,1.5891,2.8448,1.1094,0.0344,0.5133,365.101,13.21,22.19,1.2598,72.9829,30.919,30.915,24.715,24.711,10,0.6,0.24,207,0.708,6.8,0,0,0.63
70,4,2017,6,19,8,6,21,68.89856,-166.41962,31,3.12,3.16,2.506,2.484,2.747341,2.748864,0.1697,3.8394,1.378,3.2905,2.4595,2.8273,1.4588,0.0318,0.4523,357.152,101.25,29.18,0.7865,82.1493,30.387,30.427,24.243,24.276,0,0.56,0.15,208,0.699,6.9,0,0,0.57
71,1,2017,6,19,10,19,50,68.94786,-166.90956,46,43.87,44.32,0.729,0.728,2.737186,2.737233,0.5217,4.106,1.3493,3.2904,0.1387,2.8011,1.1943,0.0326,0.4696,368.19,0,23.88,0.5179,87.8562,32,32.002,25.649,25.651,44,0.75,0.34,NaN,NaN,NaN,NaN,NaN,NaN
71,2,2017,6,19,10,21,51,68.94786,-166.90956,46,29.84,30.14,0.872,0.868,2.745636,2.745329,0.1593,4.176,1.3765,3.2906,0.2908,2.8481,0.8704,0.0443,0.7501,373.374,0.2,17.41,0.4502,89.3543,31.97,31.97,25.617,25.617,30,0.56,0.52,NaN,NaN,NaN,NaN,NaN,NaN
71,3,2017,6,19,10,23,34,68.94786,-166.90956,46,20.02,20.23,0.955,0.941,2.74695,2.746566,0.1261,4.1775,1.3768,3.2904,0.6858,2.8565,1.375,0.0459,0.7884,373.609,1.22,27.5,0.4488,89.3868,31.907,31.916,25.561,25.57,20,0.78,0.29,NaN,NaN,NaN,NaN,NaN,NaN
71,4,2017,6,19,10,25,38,68.94786,-166.90956,46,12.08,12.2,1.061,1.061,2.749809,2.750047,0.1076,4.1866,1.3784,3.2904,1.2353,2.8621,1.7735,0.0543,0.9929,372.924,5.58,35.47,0.4401,89.5809,31.839,31.842,25.5,25.503,12,0.4,0.81,NaN,NaN,NaN,NaN,NaN,NaN
71,5,2017,6,19,10,26,33,68.94786,-166.90958,46,12.06,12.18,1.163,1.059,2.753122,2.749966,0.1114,4.1864,1.3157,3.2903,1.245,2.861,1.7793,0.0567,1.048,372.475,5.71,35.58,0.4404,89.5756,31.777,31.843,25.445,25.504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,6,2017,6,19,10,29,20,68.94786,-166.90956,46,3.02,3.05,2.759,2.77,2.795239,2.796122,0.0326,4.1569,1.3155,3.2904,2.1178,2.7678,2.2346,0.0331,0.481,344.642,45.81,44.69,0.4686,88.9452,30.728,30.728,24.495,24.494,0,0.67,0.04,NaN,NaN,NaN,NaN,NaN,NaN
72,1,2017,6,19,12,27,53,68.99998,-167.42822,48,44.95,45.41,1.384,1.385,2.800664,2.800811,0.7284,3.9751,1.3137,3.2904,0.1288,2.8206,0.4996,0.132,2.8558,364.405,0,9.99,0.6475,85.0548,32.136,32.137,25.719,25.72,45,0.77,0.34,209,0.789,2.9,0.4,0.02,1.57
72,2,2017,6,19,12,29,56,69,-167.42822,48,30.28,30.59,1.228,1.227,2.784739,2.784881,0.1362,4.1758,1.3155,3.2904,0.1908,2.8792,0.9017,0.07,1.3679,374.343,0.06,18.04,0.4505,89.3489,32.103,32.106,25.703,25.705,30,0.7,0.39,210,0.773,2.1,0.4,0.02,1.35
72,3,2017,6,19,12,31,42,68.99998,-167.42822,48,19.85,20.06,1.023,1.025,2.763497,2.763998,0.1399,4.1266,1.3168,3.2904,0.442,2.8615,1.4335,0.0743,1.4708,373.242,0.48,28.67,0.4979,88.2967,32.049,32.053,25.671,25.675,20,0.62,0.55,211,0.779,2.8,0.6,0.02,1.21
72,4,2017,6,19,12,33,34,69,-167.42822,48,10.13,10.23,2.158,2.144,2.816477,2.815955,0.086,4.1301,1.3789,3.2905,1.0179,2.8212,1.9358,0.0645,1.2351,356.853,3.19,38.71,0.4945,88.3714,31.57,31.578,25.213,25.22,10,0.76,0.14,212,0.721,3.2,0.5,0.02,0.82
72,5,2017,6,19,12,35,9,68.99998,-167.42822,48,3.24,3.27,2.382,2.379,2.821058,2.820976,0.059,4.1434,1.3739,3.2903,1.6442,2.8039,2.2809,0.0493,0.8721,351.473,15.07,45.62,0.4816,88.6562,31.408,31.411,25.067,25.07,0,0.51,0.22,213,0.67,3.6,0.4,0.02,0.59
73,1,2017,6,19,14,38,54,69.0297,-167.92938,50,45.91,46.38,1.775,1.772,2.848029,2.847903,0.2958,3.9727,1.3646,3.2903,0.1578,2.8735,0.2034,0.0786,1.5742,368.595,0.02,4.07,0.6499,85.0036,32.331,32.332,25.85,25.85,46,1.17,0.09,214,0.808,2.7,0.2,0.02,1.95
73,2,2017,6,19,14,39,4,69.0297,-167.92938,50,45.89,46.37,1.771,1.773,2.847771,2.847958,0.274,3.9757,1.3118,3.2904,0.1573,2.8747,0.8872,0.0739,1.4617,368.039,0.02,17.74,0.6469,85.067,32.331,32.332,25.85,25.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,3,2017,6,19,14,40,46,69.0297,-167.92936,50,40.08,40.49,1.777,1.781,2.843511,2.843681,0.1378,4.0049,1.3583,3.2904,0.2139,2.9149,0.4983,0.1019,2.1328,374.279,0.09,9.96,0.6176,85.6926,32.275,32.273,25.805,25.803,40,0.85,0.45,215,0.796,2.3,0.2,0.02,1.9
73,4,2017,6,19,14,40,52,69.0297,-167.92936,50,40.09,40.5,1.779,1.779,2.843331,2.843622,0.1463,4.0052,1.3767,3.2906,0.214,2.9159,0.4988,0.1286,2.7745,374.632,0.09,9.97,0.6174,85.6974,32.271,32.274,25.801,25.804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,5,2017,6,19,14,42,35,69.0297,-167.92938,50,30.22,30.52,1.441,1.441,2.80531,2.805394,0.1122,4.1113,1.3113,3.2904,0.4812,2.8709,1.0048,0.0772,1.5407,370.914,0.58,20.09,0.5127,87.9693,32.144,32.146,25.722,25.724,30,0.82,0.36,216,0.776,2,0.2,0.02,1.6
73,6,2017,6,19,14,42,41,69.0297,-167.92938,50,30.2,30.51,1.44,1.44,2.805213,2.805318,0.1137,4.107,1.3113,3.2904,0.4817,2.8676,1.0008,0.0821,1.658,369.715,0.58,20.02,0.5169,87.8765,32.144,32.146,25.722,25.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,7,2017,6,19,14,44,17,69.02972,-167.92938,50,19.63,19.83,1.213,1.213,2.780439,2.780656,0.1065,4.1041,1.3168,3.2904,1.1303,2.9085,1.5388,0.0972,2.0216,378.783,4.27,30.77,0.5198,87.8146,32.069,32.072,25.677,25.678,20,0.94,0.47,217,0.753,2.8,0.4,0.03,0.89
73,8,2017,6,19,14,44,24,69.0297,-167.92938,50,19.63,19.83,1.214,1.213,2.780544,2.780604,0.1036,4.1006,1.3172,3.2903,1.1302,2.9092,1.534,0.1021,2.1394,379.054,4.27,30.68,0.5232,87.7394,32.069,32.071,25.677,25.678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,9,2017,6,19,14,46,11,69.0297,-167.92938,50,9.91,10.02,3.362,3.057,2.866707,2.857654,0.0279,4.1061,1.3403,3.2906,1.9703,2.8241,2.034,0.0655,1.2596,346.074,32.48,40.68,0.5178,87.8578,31.006,31.191,24.667,24.841,10,0.83,0.24,218,0.703,3,0.4,0.02,0.86
73,10,2017,6,19,14,46,15,69.0297,-167.92938,50,9.94,10.04,3.42,3.209,2.870848,2.863631,0.0413,4.1131,1.3839,3.2904,1.9698,2.8183,2.0414,0.0591,1.1054,344.7,32.44,40.83,0.511,88.0077,31,31.116,24.658,24.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,11,2017,6,19,14,48,15,69.0297,-167.92938,50,3.09,3.12,4.581,4.577,2.927089,2.927011,0.0148,4.1231,1.3102,3.2903,2.6266,2.7281,2.3779,0.0408,0.6664,323.109,149,47.56,0.5013,88.2215,30.571,30.573,24.209,24.211,0,0.59,0.16,219,0.553,3.1,0,0,0.17
73,12,2017,6,19,14,48,27,69.0297,-167.92938,50,3.13,3.16,4.585,4.585,2.927331,2.927487,0.0147,4.1228,1.3105,3.2904,2.6266,2.7285,2.372,0.0381,0.6018,323.253,149.08,47.44,0.5016,88.2146,30.569,30.571,24.207,24.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,1,2017,6,19,16,51,23,69.03024,-168.41076,51,48.01,48.5,2.055,2.054,2.885445,2.885494,2.823,3.4832,1.381,3.2906,0.1499,2.9028,0.1548,0.0325,0.4672,369.218,0.01,3.1,1.176,74.5268,32.509,32.511,25.972,25.974,48,0.38,0.74,220,0.904,4.2,0.5,0.04,2.79
74,2,2017,6,19,16,53,4,69.03024,-168.41076,51,39.9,40.31,1.971,1.968,2.873499,2.873478,0.6446,3.7372,1.31,3.2904,0.2737,2.8885,0.5709,0.0309,0.4308,367.7,0.17,11.42,0.8944,79.9633,32.451,32.453,25.932,25.934,40,0.79,0.18,221,0.905,4.3,0.4,0.04,2.75
74,3,2017,6,19,16,54,32,69.03024,-168.41076,51,30.03,30.34,1.874,1.873,2.8608,2.860892,0.3299,3.9079,1.3117,3.2903,0.7283,2.8774,1.0685,0.0314,0.4415,366.505,1.4,21.37,0.7157,83.6164,32.397,32.399,25.896,25.898,30,0.45,0.45,222,0.87,3.3,0.3,0.03,2.49
74,4,2017,6,19,16,56,30,69.03024,-168.41076,51,20.06,20.26,2.17,2.178,2.885103,2.885982,0.2963,3.9339,1.3163,3.2904,1.4884,2.9194,1.5799,0.0726,1.4295,369.286,10.38,31.6,0.6892,84.1727,32.402,32.405,25.878,25.88,20,0.84,0.35,223,0.814,2.8,0.3,0.03,1.98
74,5,2017,6,19,16,58,25,69.03024,-168.41076,51,10.01,10.11,3.949,3.914,2.924434,2.922749,0.0357,4.1399,1.3163,3.2904,2.2566,2.7773,2.0911,0.0534,0.9708,334.874,63.24,41.82,0.485,88.581,31.129,31.143,24.713,24.727,10,0.76,0.3,224,0.588,2.1,0.1,0.01,0.44
74,6,2017,6,19,17,0,6,69.03024,-168.41076,51,2.97,3,5.27,5.269,3.001717,3.001677,0.0191,4.2192,1.3137,3.2905,2.8458,2.7394,2.4432,0.025,0.2885,319.064,247.14,48.87,0.4091,90.2785,30.788,30.788,24.308,24.309,0,0.31,0.22,225,0.517,2.2,0.1,0,0.39
75,1,2017,6,19,18,56,29,69.03374,-168.88916,53,50.08,50.6,2.493,2.491,2.941726,2.941699,2.9116,3.4984,1.3854,3.2904,0.2284,2.7655,0.8392,0.0235,0.2532,343.543,0.11,16.78,1.1586,74.8527,32.755,32.756,26.135,26.136,50,0.57,1.4,226,1.198,3.2,3.7,0.11,4.71
75,2,2017,6,19,18,58,33,69.03374,-168.88916,53,39.82,40.23,2.551,2.552,2.94555,2.945747,0.9398,3.7423,1.38,3.2905,0.4329,2.8013,0.6677,0.0215,0.2029,347.86,0.46,13.35,0.889,80.071,32.748,32.749,26.125,26.126,40,0.26,0.95,227,1.14,2.5,3.4,0.1,4.39
75,3,2017,6,19,19,0,38,69.03374,-168.88916,53,32.98,33.32,2.944,2.946,2.975812,2.97623,0.2665,3.9885,1.3826,3.2903,0.7696,2.9096,1.0165,0.0263,0.3201,360.465,1.59,20.33,0.6341,85.3401,32.72,32.723,26.07,26.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,4,2017,6,19,19,1,55,69.03376,-168.88916,53,30.15,30.45,2.372,2.366,2.919886,2.919494,0.4343,3.7944,1.3107,3.2904,1.2753,2.8846,1.1571,0.0274,0.3453,361.757,6.16,23.14,0.8336,81.1878,32.62,32.622,26.037,26.039,30,0.17,0.76,228,0.975,2.4,1.8,0.07,3.32
75,5,2017,6,19,19,3,19,69.03374,-168.88916,53,19.87,20.07,2.203,2.203,2.900031,2.900125,0.3948,3.704,1.3512,3.2902,2.0519,2.9189,1.678,0.0291,0.3853,368.972,39.29,33.56,0.9301,79.253,32.554,32.555,25.997,25.998,20,0.26,0.7,229,0.95,3.3,1.1,0.05,3.04
75,6,2017,6,19,19,4,56,69.03376,-168.88916,53,14.98,15.13,2.883,2.886,2.958417,2.958791,0.1262,3.9928,1.3134,3.2905,2.5907,2.9673,1.9295,0.0294,0.3931,369.157,137.06,38.59,0.6298,85.4329,32.58,32.581,25.963,25.964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,7,2017,6,19,19,6,30,69.03376,-168.88916,53,10.1,10.2,5.933,5.892,3.131196,3.131072,0.0422,4.2748,1.3852,3.2904,2.6652,2.7596,2.1794,0.0276,0.3506,315.369,162.84,43.59,0.3567,91.4677,31.627,31.663,24.896,24.93,10,0.39,0.18,230,0.519,1.3,0.1,0,0.48
75,8,2017,6,19,19,7,55,69.03374,-168.88916,53,3.25,3.28,6.126,6.126,3.114156,3.112757,0.022,4.2734,1.312,3.2904,3.2212,2.732,2.5196,0.0219,0.2131,309.989,587.68,50.39,0.358,91.4379,31.261,31.246,24.584,24.572,0,0.41,0.07,231,0.481,1.6,0,0,0.22
76,1,2017,6,19,21,22,59,68.75164,-168.9501,52,49.67,50.18,2.851,2.851,2.976948,2.977028,3.8642,3.5071,1.311,3.2905,0.3592,2.8294,1.5684,0.0288,0.3787,349.718,0.32,31.37,1.1488,75.0377,32.819,32.82,26.157,26.158,50,0.79,0.86,233,1.163,3.2,2.8,0.1,4.79
76,2,2017,6,19,21,24,52,68.75164,-168.95008,52,40.25,40.67,2.866,2.865,2.977853,2.977907,1.7651,3.6767,1.379,3.2906,1.0395,2.84,0.6719,0.0275,0.3482,350.886,3.37,13.44,0.9598,78.6674,32.82,32.822,26.157,26.158,40,0.78,0.67,234,1.065,2.7,2.3,0.08,4.16
76,3,2017,6,19,21,26,27,68.75164,-168.95008,52,30.21,30.52,2.899,2.898,2.980278,2.980373,1.0686,3.8226,1.3129,3.2903,1.7384,2.8544,1.1817,0.0201,0.1718,352.167,18.84,23.63,0.804,81.7904,32.821,32.824,26.155,26.157,30,0.73,0.51,235,1.145,2.8,2.7,0.1,4.69
76,4,2017,6,19,21,28,1,68.75164,-168.95008,52,20.16,20.37,2.982,2.984,2.985779,2.986261,0.4392,3.9565,1.3097,3.2903,2.6703,2.8984,1.6866,0.0166,0.0857,357.509,164.79,33.73,0.6663,84.6559,32.809,32.813,26.138,26.141,20,0.26,0.57,236,1.113,2.3,2.5,0.09,4.38
76,5,2017,6,19,21,29,24,68.75164,-168.95008,52,14.95,15.11,4.616,4.631,3.087665,3.089604,0.1795,4.3335,1.3844,3.2905,2.9741,2.9298,1.9581,0.0187,0.1366,347.53,332.1,39.16,0.3021,92.7258,32.389,32.396,25.647,25.651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,6,2017,6,19,21,30,46,68.75164,-168.95008,52,9.98,10.08,4.956,4.958,3.093354,3.0936,0.1321,4.2844,1.314,3.2904,3.1628,2.84,2.2138,0.0152,0.0522,332.811,514.68,44.28,0.3478,91.6731,32.126,32.127,25.402,25.402,10,0.2,0.19,237,0.644,1,0.5,0.03,1.66
76,7,2017,6,19,21,32,28,68.75164,-168.95008,52,2.47,2.5,5.405,5.404,3.121536,3.121643,0.1095,4.245,1.1945,3.2904,3.6459,2.8444,2.5851,0.0122,-0.019,329.785,1563,51.7,0.3847,90.831,32.02,32.022,25.268,25.27,0,0.25,0.08,238,0.638,1.8,0.4,0.02,1.43
77,1,2017,6,19,23,38,18,68.50153,-168.95056,55,51.91,52.45,3.05,3.049,2.99488,2.994922,2.6985,3.0035,1.3171,3.2904,0.127,2.809,0.1499,0.1039,2.1806,344.857,0,3,1.769,64.2602,32.833,32.834,26.151,26.152,50,4.09,0.87,239,1.077,2.7,2.4,0.1,4.25
