	secondary_number	cellid	side	project	station	station_type	date	CTD_number	filter	depth_original	depth_type	depth_m	bottom_depth	lat	lon	temp	salinity	DO	POC (ug/L)	PON (ug/L)	SPM (ug/L)	FlECO-AFL(mg/m^3)	chl depth	chl (ug/l)	phaeo (ug/l)	PO4(uM)	Sil(uM)	NO3(uM)	NO2(uM)	NH4(uM)	N+N (umol/L)	mass	log_name	bottle	niskin_id_meta	volume_filtered_l	transmission_pct	niskin_id_nutrients	poc_pon_ratio	poc_pon_ratio_redfield	cast_depth	delO18	sedchla_mg_m2	notes	notes2
BOX_2_18	95	BOX_2_18	6-18-17 95 CL1 P SURFACE	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	0.2	surf	surf	3.05	47	68.94788	-166.91064	2.627	30.6145	346.854	181.1	35.54	2379.99999999999	0.2747	68_22	0.39	0.28	0.654	5.3	0.1	0	0.32	0.1		170618 CL1 P surf	23	68_23	8	88.5212	68_22	5.09566685424873	0.769157261018677					
BOX_6_5	98	BOX_6_5	6-18-17 98 CL1 P 3UM SURFACE	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	3	surf	surf	3.05	47	68.94788	-166.91064	2.627	30.6145	346.854	181.1	35.54	2379.99999999999	0.2747	68_22	0.39	0.28	0.654	5.3	0.1	0	0.32	0.1		170618 CL1 P 3 surf	23	68_23	8	88.5212	68_22	5.09566685424873	0.769157261018677					
BOX_6_74	103	BOX_6_74	6-18-17 103 CL1 P 20UM SURFACE	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	20	surf	surf	3.05	47	68.94788	-166.91064	2.627	30.6145	346.854	181.1	35.54	2379.99999999999	0.2747	68_22	0.39	0.28	0.654	5.3	0.1	0	0.32	0.1		170618 CL1 P 20 surf	23	68_23	8	88.5212	68_22	5.09566685424873	0.769157261018677					
BOX_2_36	96	BOX_2_36	6-18-17 96 CL1 P MID	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	0.2	mid	mid	20	47	68.94788	-166.91052	0.332	31.9365	380.665				0.7465	68_6	0.77	0.68	0.806	4.1	0.9	0.03	1.34	0.93		170618 CL1 P mid	8	68_8	9	89.2711	68_6							
BOX_6_28	99	BOX_6_28	6-18-17 99 CL1 P 3UM MID	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	3	mid	mid	20	47	68.94788	-166.91052	0.332	31.9365	380.665				0.7465	68_6	0.77	0.68	0.806	4.1	0.9	0.03	1.34	0.93		170618 CL1 P 3 mid	8	68_8	9	89.2711	68_6							
BOX_6_27	101	BOX_6_27	6-18-17 101 CL1 P 20UM MID	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	20	mid	mid	20	47	68.94788	-166.91052	0.332	31.9365	380.665				0.7465	68_6	0.77	0.68	0.806	4.1	0.9	0.03	1.34	0.93		170618 CL1 P 20 mid	8	68_8	9	89.2711	68_6							
BOX_2_37	97	BOX_2_37	6-18-17 97 CL1 P DEEP	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	0.2	deep	bottom	43.01	47	68.94786	-166.91036	0.942	32.058	356.862	225.68	31.38	1980	0.8081	68_1	0.78	0.78	0.85	3	0.6	0.03	2.39	0.63		170618 CL1 P deep	1	68_1	9	86.332	68_1	7.19184193753983	1.08556104717582					
BOX_6_4	100	BOX_6_4	6-18-17 100 CL1 P 3UM DEEP	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	3	deep	bottom	43.01	47	68.94786	-166.91036	0.942	32.058	356.862	225.68	31.38	1980	0.8081	68_1	0.78	0.78	0.85	3	0.6	0.03	2.39	0.63		170618 CL1 P 3 deep	1	68_1	9	86.332	68_1	7.19184193753983	1.08556104717582					
BOX_6_3	102	BOX_6_3	6-18-17 102 CL1 P 20UM DEEP	ASGARD2017	CL1	P	Jun 18 2017 18:55	68	20	deep	bottom	43.01	47	68.94786	-166.91036	0.942	32.058	356.862	225.68	31.38	1980	0.8081	68_1	0.78	0.78	0.85	3	0.6	0.03	2.39	0.63		170618 CL1 P 20 deep	1	68_1	9	86.332	68_1	7.19184193753983	1.08556104717582					
BOX_2_15	86	BOX_2_15	6-17-17 86 CL3 P SURFACE	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	0.2	surf	surf	4.72	53	69.0356	-168.90183	6.212	32.499	321.123	157.92	25.72	2580	0.2729	58_22	0.23	0.19	0.556	0.6	0.1	0.01	0.42	0.11		170617 CL3 P surf	24	58_24	8	90.5558	58_22	6.13996889580093	0.926787757856744				label says CNL3 with N crossed out	
BOX_6_8	89	BOX_6_8	6-17-17 89 CL3 P 3UM SURFACE	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	3	surf	surf	4.72	53	69.0356	-168.90183	6.212	32.499	321.123	157.92	25.72	2580	0.2729	58_22	0.23	0.19	0.556	0.6	0.1	0.01	0.42	0.11		170617 CL3 P 3 surf	24	58_24	8	90.5558	58_22	6.13996889580093	0.926787757856744					
BOX_6_75	92	BOX_6_75	6-17-17 92 CL3 P 20UM SURFACE	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	20	surf	surf	4.72	53	69.0356	-168.90183	6.212	32.499	321.123	157.92	25.72	2580	0.2729	58_22	0.23	0.19	0.556	0.6	0.1	0.01	0.42	0.11		170617 CL3 P 20 surf	24	58_24	8	90.5558	58_22	6.13996889580093	0.926787757856744					
BOX_7_98		BOX_7_98	8-8-17 CL3 3UM 5M	AMBON2017	CL3	P	Aug 08 2017 01:23	9	3	surf	surf	4.727	53	69.03283	-168.89216	7.2838	32.24615	353.271	445.5165494	58.19487144	4652.777778	3.3100	9_13	5.56		0.32	3.92			0.17	0.17			13	9_13	2.8	87.4419	9_13	7.65559813736054	1.15556198299782	9_4.727	-1.16	15.1		5
BOX_7_99		BOX_7_99	8-8-17 CL3 20UM 5M	AMBON2017	CL3	P	Aug 08 2017 01:23	9	20	surf	surf	4.727	53	69.03283	-168.89216	7.2838	32.24615	353.271	445.5165494	58.19487144	4652.777778	3.3100	9_13	5.56		0.32	3.92			0.17	0.17			13	9_13	2.8	87.4419	9_13	7.65559813736054	1.15556198299782	9_4.727	-1.16	15.1	zoop from failed veritcal tow from 150 micron net, 500 ml of sample	5
BOX_5_82		BOX_5_82	8-8-17 CL3 3UM 10M	AMBON2017	CL3	P	Aug 08 2017 01:21	9	3		mid	10.631	53	69.03316	-168.89244	7.26265	32.24975	348.473	229.6724137	30.45886653	3442.857143	3.4280	9_11	8.16		0.54	4.16			0.23	0.13			12	9_12	2.8	87.202	9_11	7.54041236149702	1.138175450792	9_10.631		15.1		11
BOX_7_100		BOX_7_100	8-8-17 CL3 20UM 10M	AMBON2017	CL3	P	Aug 08 2017 01:21	9	20		mid	10.631	53	69.03316	-168.89244	7.26265	32.24975	348.473	229.6724137	30.45886653	3442.857143	3.4280	9_11	8.16		0.54	4.16			0.23	0.13			12	9_12	2.8	87.202	9_11	7.54041236149702	1.138175450792	9_10.631		15.1		11
BOX_7_93		BOX_7_93	8-8-17 CL3 3UM 14M	AMBON2017	CL3	P	Aug 08 2017 01:20	9	3	chl max	mid	14.383	53	69.03345	-168.89275	6.44935	32.29275	312.831	228.021581	34.45570206	5783.333333	2.6770	9_9											9	9_9	2.8	87.6094	9_9	6.61781845579379	0.998915993327364	9_14.383		15.1		14
BOX_6_97		BOX_6_97	8-8-17 CL3 20UM 14M	AMBON2017	CL3	P	Aug 08 2017 01:20	9	20	chl max	mid	14.383	53	69.03345	-168.89275	6.44935	32.29275	312.831	228.021581	34.45570206	5783.333333	2.6770	9_9											9	9_9	2.8	87.6094	9_9	6.61781845579379	0.998915993327364	9_14.383		15.1		14
BOX_2_16	87	BOX_2_16	6-17-17 87 CL3 P THERMO	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	0.2	thermo*	mid	17.64	53	69.03522	-168.90006	3.0075	32.7075	357.356				0.2185	58_11	0.46	0.73	1.055	3.8	2.6	0.09	3.72	2.69		170617 CL3 P thermo*	14	58_14	9	81.2678	58_11						label says CNL3 with N crossed out	
BOX_6_30	90	BOX_6_30	6-17-17 90 CL3 P 3UM THERMO	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	3	thermo*	mid	17.64	53	69.03522	-168.90006	3.0075	32.7075	357.356				0.2185	58_11	0.46	0.73	1.055	3.8	2.6	0.09	3.72	2.69		170617 CL3 P 3 thermo*	14	58_14	9	81.2678	58_11						*thermo = 2 meters below bottom of thermocline	
BOX_6_29	93	BOX_6_29	6-17-17 93 CL3 P 20UM THERMO	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	20	thermo*	mid	17.64	53	69.03522	-168.90006	3.0075	32.7075	357.356				0.2185	58_11	0.46	0.73	1.055	3.8	2.6	0.09	3.72	2.69		170617 CL3 P 20 thermo*	14	58_14	9	81.2678	58_11							
BOX_6_96		BOX_6_96	8-8-17 CL3 3UM 20M	AMBON2017	CL3	P	Aug 08 2017 01:18	9	3		mid	20.682	53	69.03352	-168.8928	5.36715	32.2273	291.02	111.5121977	16.69003785		1.8530	9_7	3.52		0.68	6.99			0.29	0.36			7	9_7	2.8	87.462	9_7	6.6813627807321	1.00850758954447	9_20.682		15.1		21
BOX_7_42		BOX_7_42	8-8-17 CL3 20UM 20M	AMBON2017	CL3	P	Aug 08 2017 01:18	9	20		mid	20.682	53	69.03352	-168.8928	5.36715	32.2273	291.02	111.5121977	16.69003785		1.8530	9_7	3.52		0.68	6.99			0.29	0.36			7	9_7	2.8	87.462	9_7	6.6813627807321	1.00850758954447	9_20.682		15.1		21
BOX_7_94		BOX_7_94	8-8-17 CL3 3UM 30M	AMBON2017	CL3	P	Aug 08 2017 01:16	9	3		mid	29.792	53	69.03352	-168.89284	5.1054	32.2591	285.3085	113.9280454	18.57859038	3080	0.9970	9_5	1.33		0.74	6.22			0.27	0.21			5	9_5	2.8	88.1838	9_5	6.13222225528178	0.925618453627438	9_29.792		15.1		30
BOX_7_43		BOX_7_43	8-8-17 CL3 20UM 30M	AMBON2017	CL3	P	Aug 08 2017 01:16	9	20		mid	29.792	53	69.03352	-168.89284	5.1054	32.2591	285.3085	113.9280454	18.57859038	3080	0.9970	9_5	1.33		0.74	6.22			0.27	0.21			5	9_5	2.8	88.1838	9_5	6.13222225528178	0.925618453627438	9_29.792		15.1		30
BOX_8_41		BOX_8_41	8-8-17 CL3 3UM 40M	AMBON2017	CL3	P	Aug 08 2017 01:15	9	3		mid	40.849	53	69.0335	-168.89278	4.57715	32.27925	266.39	139.9368054	19.9974157	2216.666667	0.9000	9_3	1.26		0.84	12.7			0.18	0.22			3	9_3	2.8	85.6638	9_3	6.99774448355344	1.05626331827222	9_40.849		15.1		41
BOX_8_36		BOX_8_36	8-8-17 CL3 20UM 40M	AMBON2017	CL3	P	Aug 08 2017 01:15	9	20		mid	40.849	53	69.0335	-168.89278	4.57715	32.27925	266.39	139.9368054	19.9974157	2216.666667	0.9000	9_3	1.26		0.84	12.7			0.18	0.22			3	9_3	2.8	85.6638	9_3	6.99774448355344	1.05626331827222	9_40.849		15.1		41
BOX_2_17	88	BOX_2_17	6-17-17 88 CL3 P DEEP	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	0.2	deep	mid	46.55	53	69.03464	-168.89721	2.434	32.7245	349.453	212.64	37.72	3540	0.6837	58_1	1.72	1.1	1.163	4.5	3.3	0.11	4.42	3.41		170617 CL3 P deep	3	58_3	9	71.5968	58_1	5.6373276776246	0.850917385301827					
BOX_6_7	91	BOX_6_7	6-17-17 91 CL3 P 3UM DEEP	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	3	deep	mid	46.55	53	69.03464	-168.89721	2.434	32.7245	349.453	212.64	37.72	3540	0.6837	58_3										170617 CL3 P 3 deep	3	58_3	9	71.5968	58_3	5.6373276776246	0.850917385301827					
BOX_6_6	94	BOX_6_6	6-17-17 94 CL3 P 20UM DEEP	ASGARD2017	CL3	P	Jun 17 2017 18:23	58	20	deep	mid	46.55	53	69.03464	-168.89721	2.434	32.7245	349.453	212.64	37.72	3540	0.6837	58_3										170617 CL3 P 20 deep	3	58_3	9	71.5968	58_3	5.6373276776246	0.850917385301827					
BOX_7_1		BOX_7_1	8-8-17 CL3 3UM 49M	AMBON2017	CL3	P	Aug 08 2017 01:13	9	3	bottom	bottom	48.797	53	69.03348	-168.8928	4.354	32.32855	258.656	111.4203975	14.82553254	2216.666667	0.5970	9_1	1.08		0.99	14.45			0.19	0.26			1	9_1	2.8	88.1939	9_1	7.5154398129971	1.134406009509	9_48.797	-1.16	15.1		49
BOX_9_3		BOX_9_3	8-8-17 CL3 20UM 49M	AMBON2017	CL3	P	Aug 08 2017 01:13	9	20	bottom	bottom	48.797	53	69.03348	-168.8928	4.354	32.32855	258.656	111.4203975	14.82553254	2216.666667	0.5970	9_1	1.08		0.99	14.45			0.19	0.26			1	9_1	2.8	88.1939	9_1	7.5154398129971	1.134406009509	9_48.797	-1.16	15.1		49
BOX_11_15	30	BOX_11_15	6-13-17 30 CNL3 P SURFACE	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	0.2	surf	surf	3.31	56	66.49995	-168.96038	5.5575	31.897	318.496	225.88	24.82	2100	0.1312	18_21	0.93	0.18	0.276	1.3	0.1	0.01	0.05	0.11		170613CNL3 P surf	22	18_22	8	89.2609	18_21	9.10072522159549	1.37369437307102				no discernible chl max, looked like high flux of chlorophyll to bottom, took pycno instead (very abrupt)	
BOX_6_40	33	BOX_6_40	6-13-17 33 CNL3 P 3UM SURFACE	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	3	surf	surf	3.31	56	66.49995	-168.96038	5.5575	31.897	318.496	225.88	24.82	2100	0.1312	18_21	0.93	0.18	0.276	1.3	0.1	0.01	0.05	0.11		170613CNL3 P 3 surf	22	18_22	8	89.2609	18_21	9.10072522159549	1.37369437307102					
BOX_6_38	36	BOX_6_38	6-13-17 36 CNL3 P 20UM SURFACE	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	20	surf	surf	3.31	56	66.49995	-168.96038	5.5575	31.897	318.496	225.88	24.82	2100	0.1312	18_21	0.93	0.18	0.276	1.3	0.1	0.01	0.05	0.11		170613CNL3 P 20 surf	22	18_22	8	89.2609	18_21	9.10072522159549	1.37369437307102					PON: 31.5991641104663
BOX_2_49	31	BOX_2_49	6-13-17 31 CNL3 P PYCNO	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	0.2	pycno	mid	13.06	56	66.49994	-168.96036	2.2325	32.586	329.312				1.7901	18_12	4.28	1.33	0.957	5.2	5.6	0.1	1.57	5.7		170613CNL3 P pycno	13	18_13	8	80.4897	18_12							
BOX_6_18	34	BOX_6_18	6-13-17 34 CNL3 P 3UM PYCNO	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	3	pycno	mid	13.06	56	66.49994	-168.96036	2.2325	32.586	329.312				1.7901	18_12	4.28	1.33	0.957	5.2	5.6	0.1	1.57	5.7		170613CNL3 P 3 pycno	13	18_13	8	80.4897	18_12							PON: 24.1056902647564
BOX_6_37	37	BOX_6_37	6-13-17 37 CNL3 P 20UM PYCNO	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	20	pycno	mid	13.06	56	66.49994	-168.96036	2.2325	32.586	329.312				1.7901	18_12	4.28	1.33	0.957	5.2	5.6	0.1	1.57	5.7		170613CNL3 P 20 pycno	13	18_13	8	80.4897	18_12							
BOX_11_16	32	BOX_11_16	6-13-17 32 CNL3 P DEEP CHL MAX	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	0.2	deep/chl	bottom	53.04	56	66.49996	-168.96038	2.1615	32.5875	323.717	644.98	95.78	9940	10.8546	18_1	18.25	1.54	1.114	8.1	6.8	0.14	1.97	6.94		170613CNL3 P deep	1	18_1	8	47.0409	18_1	6.73397368970558	1.01644885882348					
BOX_6_39	35	BOX_6_39	6-13-17 35 CNL3 P 3UM DEEP	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	3	deep/chl	bottom	53.04	56	66.49996	-168.96038	2.1615	32.5875	323.717	644.98	95.78	9940	10.8546	18_1	18.25	1.54	1.114	8.1	6.8	0.14	1.97	6.94		170613CNL3 P 3 deep	1	18_1	8	47.0409	18_1	6.73397368970558	1.01644885882348					
BOX_6_17	38	BOX_6_17	6-13-17 38 CNL3 P 20UM DEEP	ASGARD2017	CNL3	P	Jun 14 2017 00:28	18	20	deep/chl	bottom	53.04	56	66.49996	-168.96038	2.1615	32.5875	323.717	644.98	95.78	9940	10.8546	18_1	18.25	1.54	1.114	8.1	6.8	0.14	1.97	6.94		170613CNL3 P 20 deep	1	18_1	8	47.0409	18_1	6.73397368970558	1.01644885882348					
BOX_6_48	220	BOX_6_48	6-24-17 220 DBO2.4 P SURFACE	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	0.2	surf	surf	4.46	48	64.96014	-169.8903	2.669	32.7705	301.367	195.12	31.06	3819.99999999999	0.3369	129_22	0.7	0.82	1.643	31.6	16.8	0.18	1.46	16.98		170624 DBO2.4 P surf	22	129_22	10	75.282	129_22	6.28203477141017	0.948231663609083					
BOX_6_2	223	BOX_6_2	6-24-17 223 DBO2.4 P 3UM SURFACE	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	3	surf	surf	4.46	48	64.96014	-169.8903	2.669	32.7705	301.367	195.12	31.06	3819.99999999999	0.3369	129_22	0.7	0.82	1.643	31.6	16.8	0.18	1.46	16.98		170624 DBO2.4 P 3 surf	22	129_22	10	75.282	129_22	6.28203477141017	0.948231663609083					
BOX_6_72	226	BOX_6_72	6-24-17 226 DBO2.4 P 20UM SURFACE	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	20	surf	surf	4.46	48	64.96014	-169.8903	2.669	32.7705	301.367	195.12	31.06	3819.99999999999	0.3369	129_22	0.7	0.82	1.643	31.6	16.8	0.18	1.46	16.98		170624 DBO2.4 P 20 surf	22	129_22	10	75.282	129_22	6.28203477141017	0.948231663609083					
BOX_6_49	221	BOX_6_49	6-24-17 221 DBO2.4 P MID	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	0.2	mid	mid	15.09	48	64.96016	-169.89046	2.686	32.77	301.201				0.8447	129_11	0.75	1.11	1.596	29.5	15.5	0.17	1.49	15.67		170624 DBO2.4 P mid	11	129_11	10	75.3172	129_11							
BOX_6_24	224	BOX_6_24	6-24-17 224 DBO2.4 P 3UM MID	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	3	mid	mid	15.09	48	64.96016	-169.89046	2.686	32.77	301.201				0.8447	129_11	0.75	1.11	1.596	29.5	15.5	0.17	1.49	15.67		170624 DBO2.4 P 3 mid	11	129_11	10	75.3172	129_11							
BOX_5_100	227	BOX_5_100	6-24-17 227 DBO2.4 P 20UM MID	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	20	mid	mid	15.09	48	64.96016	-169.89046	2.686	32.77	301.201				0.8447	129_11	0.75	1.11	1.596	29.5	15.5	0.17	1.49	15.67		170624 DBO2.4 P 20 mid	11	129_11	10	75.3172	129_11							
BOX_6_50	222	BOX_6_50	6-24-17 222 DBO2.4 P DEEP	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	0.2	deep	bottom	43.61	48	64.9602	-169.8906	2.626	32.776	299.753	197.04	30.6	4200	1.1448	129_1	1.02	0.83	1.639	30.3	15.8	0.17	1.48	15.97		170624 DBO2.4 P deep	1	129_1	10	73.0906	129_1	6.43921568627451	0.971957084720681					
BOX_6_1	225	BOX_6_1	6-24-17 225 DBO2.4 P 3UM DEEP	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	3	deep	bottom	43.61	48	64.9602	-169.8906	2.626	32.776	299.753	197.04	30.6	4200	1.1448	129_1	1.02	0.83	1.639	30.3	15.8	0.17	1.48	15.97		170624 DBO2.4 P 3 deep	1	129_1	10	73.0906	129_1	6.43921568627451	0.971957084720681					
BOX_6_73	228	BOX_6_73	6-24-17 228 DBO2.4 P 20UM DEEP	ASGARD2017	DBO2.4	P	Jun 24 2017 23:33	129	20	deep	bottom	43.61	48	64.9602	-169.8906	2.626	32.776	299.753	197.04	30.6	4200	1.1448	129_1	1.02	0.83	1.639	30.3	15.8	0.17	1.48	15.97		170624 DBO2.4 P 20 deep	1	129_1	10	73.0906	129_1	6.43921568627451	0.971957084720681					
BOX_10_35		BOX_10_35	8-30-17 DBO3.1 B10 5M	DBONCIS2017	DBO3.1	P	Aug 30 2017 10:17	8	0.2	5	surf	3.366	34	68.30416667	-166.9236667	7.9143	31.26245	288.4341363				0.6613	8_9	2.107	0.74	0.827	9.5	0.4	0.07	1.34	0.47		8_30_17_DBO3_1_5m_B10_0.2	10	3.366_34	4		8_9							RNALater no
BOX_6_95		BOX_6_95	8-7-17 DBO3.1 3UM 5M SURFACE	AMBON2017	DBO3.1	P	Aug 07 2017 17:15	8	3	surf	surf	5.099	35	68.29939	-166.94236	12.21855	28.26975	284.636				1.2600	8_9	1.7		0.41	5.45			0.6	0.21			9	8_9	1.1	86.5769	8_9			8_5.099	-3.13	6.52		5
BOX_5_79		BOX_5_79	8-7-17 DBO3.1 20UM 5M SURFACE	AMBON2017	DBO3.1	P	Aug 07 2017 17:15	8	20	surf	surf	5.099	35	68.29939	-166.94236	12.21855	28.26975	284.636				1.2600	8_9	1.7		0.41	5.45			0.6	0.21			9	8_9	1.1	86.5769	8_9			8_5.099	-3.13	6.52	sediment core from DBO3.1	5
BOX_7_89		BOX_7_89	8-7-17 DBO3.1 3UM 9.1M	AMBON2017	DBO3.1	P	Aug 07 2017 17:14	8	3		mid	9.297	35	68.29954	-166.94137	11.26445	30.7088	293.692	303.8899688	42.48788198	4983.870968	1.5850	8_7	1.82		0.46	6.14			1.31	0.15			7	8_7	1.1	88.168	8_7	7.15239156762504	1.0796062743585	8_9.297		6.52		10
BOX_8_4		BOX_8_4	8-7-17 DBO3.1 20UM 9.5M	AMBON2017	DBO3.1	P	Aug 07 2017 17:14	8	20		mid	9.297	35	68.29954	-166.94137	11.26445	30.7088	293.692	303.8899688	42.48788198	4983.870968	1.5850	8_7	1.82		0.46	6.14			1.31	0.15			7	8_7	1.1	88.168	8_7	7.15239156762504	1.0796062743585	8_9.297		6.52		10
BOX_8_5		BOX_8_5	8-7-17 DBO3.1 3UM CHLMAX	AMBON2017	DBO3.1	P	Aug 07 2017 17:12	8	3	chl max	mid	13.519	35	68.29978	-166.94027	11.245	30.71465	294.818				1.6130	8_5											5	8_5	1.1	88.3207	8_5			8_13.519		6.52		13
BOX_8_6		BOX_8_6	8-7-17 DBO3.1 20UM CHLMAX	AMBON2017	DBO3.1	P	Aug 07 2017 17:12	8	20	chl max	mid	13.519	35	68.29978	-166.94027	11.245	30.71465	294.818				1.6130	8_5											5	8_5	1.1	88.3207	8_5			8_13.519		6.52		13
BOX_7_88		BOX_7_88	8-7-17 DBO3.1 3UM 20M MID	AMBON2017	DBO3.1	P	Aug 07 2017 17:11	8	3		mid	20.388	35	68.29986	-166.93938	10.56045	30.9754	285.9585	116.7663455	16.09098221	4350	1.3910	8_3	1.93		0.53	4.48			0.24	0.21			4	8_4	2.2	88.0258	8_3	7.2566325645077	1.09534076445399	8_20.388		6.52		20
BOX_7_90		BOX_7_90	8-7-17 DBO3.1 20UM 20M MID	AMBON2017	DBO3.1	P	Aug 07 2017 17:11	8	20		mid	20.388	35	68.29986	-166.93938	10.56045	30.9754	285.9585	116.7663455	16.09098221	4350	1.3910	8_3	1.93		0.53	4.48			0.24	0.21			4	8_4	2.2	88.0258	8_3	7.2566325645077	1.09534076445399	8_20.388		6.52		20
BOX_10_36		BOX_10_36	8-30-17 DBO3.1 B4 32M	DBONCIS2017	DBO3.1	P	Aug 30 2017 10:17	8	0.2	32	bottom	31.642	34	68.30416667	-166.9236667	5.7058	32.1017	277.5368523				0.3568	8_3	1.333	0.846	1.148	16.5	1.8	0.14	3.56	1.94		8_30_17_DBO3_1_32m_B4_0.2	4	31.642_34	4		8_3							RNALater no
BOX_7_17		BOX_7_17	8-7-17 DBO3.1 3UM 31M BOTTOM	AMBON2017	DBO3.1	P	Aug 07 2017 17:09	8	3	bottom	bottom	31.754	35	68.2996	-166.93871	10.54875	31.01195	280.2455	76.43320215	10.654382	4864.516129	1.3970	8_1	2.16		0.52	4.49			0.23	0.21			1	8_1	2.2	83.519	8_1	7.17387476345414	1.08284902089874	8_31.754	-1.71	6.52		31
BOX_2_20	77	BOX_2_20	6-16-17 77 DBO3.3 P SURFACE	ASGARD2017	DBO3.3	P	Jun 16 2017 18:22	43	0.2	surf	surf	2.64	48	68.1848	-167.3097	5.87	32.363	328.016	148.08	25.74	2000	0.0995	43_22	0.24	0.09	0.492	1.1	0.1	0	0.15	0.1		170616 DBO3.3 P surf	23	43_23	8	91.4229	43_22	5.75291375291375	0.868364340062453					
BOX_6_32	80	BOX_6_32	6-16-17 80 DBO3.3 P 3UM SURFACE	ASGARD2017	DBO3.3	P	Jun 16 2017 18:22	43	3	surf	surf	2.64	48	68.1848	-167.3097	5.87	32.363	328.016	148.08	25.74	2000	0.0995	43_22	0.24	0.09	0.492	1.1	0.1	0	0.15	0.1		170616 DBO3.3 P 3 surf	23	43_23	8	91.4229	43_22	5.75291375291375	0.868364340062453					
BOX_6_10	83	BOX_6_10	6-16-17 83 DBO3.3 P 20UM SURFACE	ASGARD2017	DBO3.3	P	Jun 16 2017 18:22	43	20	surf	surf	2.64	48	68.1848	-167.3097	5.87	32.363	328.016	148.08	25.74	2000	0.0995	43_22	0.24	0.09	0.492	1.1	0.1	0	0.15	0.1		170616 DBO3.3 P 20 surf	23	43_23	8	91.4229	43_22	5.75291375291375	0.868364340062453					
BOX_2_13	78	BOX_2_13	6-16-17 78 DBO3.3 P THERM	ASGARD2017	DBO3.3	P	Jun 16 2017 18:22	43	0.2	thermo*	mid	16.1	48	68.1848	-167.3097	2.2475	32.289	375.772				0.8554	43_11	0.9	0.34	0.715	1.5	0.1	0.02	1.23	0.12		170616 DBO3.3 P thermo*	14	43_14	9	88.2226	43_11						*thermo = about 1 to 2 meters below thermocline	
BOX_6_42	81	BOX_6_42	6-16-17 81 DBO3.3 P 3UM THERMO	ASGARD2017	DBO3.3	P	Jun 16 2017 18:22	43	3	thermo*	mid	16.1	48	68.1848	-167.3097	2.2475	32.289	375.772				0.8554	43_11	0.9	0.34	0.715	1.5	0.1	0.02	1.23	0.12		170616 DBO3.3 P 3 thermo*	14	43_14	9	88.2226	43_11						*thermo = about 1 to 2 meters below thermocline	
BOX_6_9	84	BOX_6_9	6-16-17 84 DBO3.3 P 20UM THERMO	ASGARD2017	DBO3.3	P	Jun 16 2017 18:22	43	20	thermo*	mid	16.1	48	68.1848	-167.3097	2.2475	32.289	375.772				0.8554	43_11	0.9	0.34	0.715	1.5	0.1	0.02	1.23	0.12		170616 DBO3.3 P 20 thermo*	14	43_14	9	88.2226	43_11						*thermo = about 1 to 2 meters below thermocline	
BOX_2_14	79	BOX_2_14	6-16-17 79 DBO3.3 P DEEP	ASGARD2017	DBO3.3	P	Jun 16 2017 18:22	43	0.2	deep	bottom	45.2	48	68.1848	-167.3097	1.4875	32.2785	382.901	184.16	28.6	2360	1.4821	43_1	0.96	0.5	0.728	2.2	0.1	0.02	1.31	0.12		170616 DBO3.3 P deep	2	43_2	9	83.9498	43_1	6.43916083916084	0.97194880591107					
